season,episode,scene,quote_index,character,line,extra
9,7,12,6,theodore ,"you remember her michael, she's lovely and... well behaved and... single.",
9,7,12,7,mike ,i'm not interested.,
9,7,12,8,bitsy ,"oh, please darling, let's be honest. you can have all the... sailor fun you want with that one, but... let's be real...",
9,7,12,9,mike ,"all right, stop! you know, all phoebe has done tonight is trying to get you to like her. and maybe that hasn't been clear all the time, but she did her best. and yeah... she's a little different than you are...",
9,7,12,10,bitsy ,"michael, a pimp spit in her mouth!","[phoebe almost enters the room, but she hears the discussion and waits and evesdrops next to the door-opening.]"
9,7,12,11,mike ,"so what? i mean if even i can get past that, it shouldn't bother you . and you don't have to like her. you just have to accept the fact that i do. i mean, if you even can't be civil to the woman i love...",
9,7,12,12,bitsy ,the woman you what?,[phoebe overheard what michael said and now enters the room]
9,7,12,14,mike ,the woman i love... i love you... which is probably something i shouldn't say for the first time in front of my parents... and tom and sue...who are by the way the most sinfully boring i've ever met in my life...,[he walks to phoebe]
9,7,12,16,mike ,you do?,
9,7,12,18,mike ,wanna get out of here?,
9,7,12,20,mike ,"mom, dad, thanks for dinner.",
9,8,1,10,tv announcer,"next up is a marching band from muskogee, ok.",
9,8,1,12,tv announcer,and heres the float with the stars of the popular daytime soap days of our lives .,[joey's eyes become large and he stands up]
9,8,2,2,woman at door,hello? rachel?,
9,8,2,4,woman at door,it's your favorite sister.,
9,8,2,5,ross and rachel while looking at each other surprised and shocked,jill?,
9,8,2,6,woman at door in a sing song voice,amy.,
9,8,2,9,amy,do you have a hair straightener?,
9,8,2,11,amy,oh... hi..,[goes to rachel with open arms]
9,8,2,13,amy,hair straightener?,
9,8,2,15,amy,"oh, i know, i know. i've just been crazed.",
9,8,2,17,amy,i decorated dad's office.,
9,8,2,19,amy,"listen, um about the hair straightener, honey.. i really need one. i'm going to have dinner at my boyfriend's house.",[amy bending over fiddling with her purse when emma cries and she hears emma]
9,8,2,20,amy,oh my god!,
9,8,2,22,amy,is this emmett?,[pointing to emma]
9,8,2,24,amy,its a girl?,[ross comes out of the bedrooms]
9,8,2,27,amy,not really. but you are much cuter then that geeky guy she used to date.,
9,8,2,29,amy,"no, he was this creepy guy from high school who had this huge crush on her since like the ninth grade.",
9,8,2,31,amy,"no, i'm not talking about you. it was your fat friends brother with that bad afro, do you remember?",[to rachel]
9,8,4,0,amy with straight hair,oh she's precious. do you ever worry she's going to get your real nose?,
9,8,4,2,amy,"hello? yeah, um. hang on one sec. can i take this upstairs?",[to ross and rachel]
9,8,4,4,amy,seriously? its.. its just these rooms? i thought you were a doctor.,[moves hands around motioning 'just these rooms'] [to ross]
9,8,4,6,amy,ew.,"[walks into rachel's room, i'm guessing]"
9,8,4,10,amy storms out,stupid thanksgiving.,
9,8,4,12,amy,"my boyfriend canceled on me. i mean.. i i finally find a real relationship. i mean, someone that i can spend this day with and then his wife comes back into town. i swear, its almost not worth dating married guys.",
9,8,4,14,amy,oh. i was so looking forward to this. it was going to be such a beautiful thanksgiving. we were going to have sushi.,
9,8,5,1,everyone there says,"hi, hey.",
9,8,5,4,amy,oh my god. you're on days of our lives.,
9,8,5,6,amy,wow. they must put a lot of makeup on you.,
9,8,5,11,amy,so. welcome. is this your first time you're seeing emma?,
9,8,5,12,amy with confused look on face,yeah i.. i think so. it's nice to meet you emma.,[sticks her hand out to shake hands with phoebe and says to her]
9,8,5,14,amy,oh. that's a funny noise.,[monica and amy turn away and walk into the living room towards the secret closet]
9,8,5,19,amy coming out of the bathroom,hey. hey where's the baby?,
9,8,5,21,amy,oh i was just thinking. you know what would be incredible? if you guys died.,
9,8,5,23,amy,"no, no, then i would get the baby. i mean you know it would be just like a movie. like at first i wouldn't know what to do with her, then i would rise to the occasion and and then i would get a makeover and then i'd get married.",
9,8,5,25,amy,"now listen, not that you guys could stop me or anything cause you know you'd be dead. i was thinking about changing her name. i'm just not really a big fan of emily.",[transcriber note: i'm surprised that rachel and ross didn't say they weren't either here]
9,8,5,31,amy,well who would?,
9,8,5,35,amy,"i don't believe this, hold on a second. you guys die and i don't get your baby?",
9,8,5,37,amy,connected? i mean.. to what? she's.. she's a lump.,
9,8,5,39,amy,this guy? seriously?,[points to chandler] [later in the day.]
9,8,5,46,amy,its such a slap in the face. i'm your sister and you would give your baby to these strangers over me.,
9,8,5,48,amy,"no, ross' sister was really fat.",
9,8,5,50,amy,"no, she was this really dorky girl in high school that used to follow rachel around like a puppy dog.",
9,8,5,54,amy,"okay, how about this, you guys die and the crazy plate lady dies, then do i get the baby?",
9,8,5,60,amy,"hurts, doesn't it?","[chandler gives a look that says ""yeah!""]"
9,8,6,13,amy,"ucch. uchh in case you hadn't noticed, i'm not talking to you.",[to rachel] [pauses] [louder this time]
9,8,6,15,amy,you know.. this.. this is classic rachel.,
9,8,6,17,amy,"this might be my one chance to have a baby rachel. i mean, you know that i have been so busy focusing on my carrer.",
9,8,6,19,amy,um.. i'm a decorator.,
9,8,6,21,amy,why can't you ever be supportive?,
9,8,6,23,amy,oh. yeah. well.. you didn't come see me when i was in the hospital when i was getting my lips done.,
9,8,6,27,amy,how hard could it be? you do it.,
9,8,6,29,amy,do you want to know why you don't want me to have the baby?,
9,8,6,31,amy,because you don't want me to be happy. you.. you have always been jealous of me.,
9,8,6,33,amy,"uh.. to name a few. you know.. you know.. you've just always been like this. you just have to have everything. and i couldn't have anything. like in junior high, when you stole timmy from me. i mean, do you even realize how much that hurt me?",
9,8,6,35,amy,"oh come on, that was 20 years ago. get over it.",
9,8,6,37,amy,"yeah, well you know what i cannot believe. that my so-called sister, gets a 30% discount from ralph lauren and i still have to pay retail.",
9,8,6,39,amy,"you bitch. you just think you're so perfect. with your new baby and your, your small apartment. well let me tell you something. your baby isn't even that cute.","[directs this to ross who in turns throws the towel in his hand down on the table] [everyone sucks their breath in, in shock]"
9,8,6,42,amy,no.,
9,8,6,44,amy,no! what are you going to do? make me?,
9,8,6,46,amy,so do i.,
9,8,6,48,amy,i do yoga.,
9,8,6,52,amy,"uh, yeah i think i did.",
9,8,6,60,amy,i'm sorry.,
9,8,6,63,amy and rachel at same time,sorry.,
9,8,6,76,amy,so you're going to give me the baby?,
9,8,6,78,amy,you are not going to regret this.,[they hug and rachel has this disgusted look on her face and then emma starts crying]
9,9,1,0,jo lynn,"this kitty is mittens and this one is fitzhugh, and this little guy in the cat condo is jinkies.",
9,9,2,20,mike,bye.,
9,9,2,22,mike,i got beer.,[holds up a six pack of foster's lager]
9,9,2,24,mike,"eh, why don't we start with the beer?",
9,9,2,26,mike,yeah.,
9,9,2,28,mike,ah?â â do you have one here?,[pause]
9,9,2,30,mike,okay.â,"[pause] [they clink beer bottles, and drink.â then, they stare uncomfortably at their bottles.]"
9,9,2,32,mike,"yeah.â â yeah, i'm sorry.â i don't . . . i don't really like to talk about it.",[pause]
9,9,2,34,mike,"â so, you're a paleontologist, right?",
9,9,2,36,mike,my cousin's a paleontologist.,
9,9,4,1,mike,"eleven minutes.â â and now twelve.â so, do you like the beer?",[looking at his watch] [long pause]
9,9,4,3,mike,huh.â â what's the difference between beer and lager?,[pause]
9,9,4,5,mike,things are about to get wild.,[nods]
9,9,5,9,waiter,"â excuse me.â um, these are from the two gentlemen at the end of the bar.",[with tray and two drinks]
9,9,8,1,bill,"""spuds"" is your grandmother?",
9,9,8,3,kevin,"so, we're on our way to a couple of parties.â um. . . maybe we can get your numbers and give you guys a call if we find something fun.",
9,9,8,5,kevin,all right. it's no big deal.,
9,9,8,6,bill,"so, she has a boyfriend. what is your situation?",
9,9,8,8,bill,"then, can i have your number?",
9,9,8,10,bill,okay.,[they start to walk away.]
9,9,8,13,bill,"okay, thanks. i'll give you a call later tonight.",
9,9,8,15,bill,bye,
9,9,9,0,mike,"ya know, i'm going to take off.",[releases a whoosh of air]
9,9,9,2,mike,"well, yeah.",
9,9,9,4,mike,"ah, you mean lager.",
9,9,9,6,mike,oh.,"[in the hall, relieved] [ross, inside the door, releases a sign of relief.â back in the hall, mike's cell phone rings.]"
9,9,9,7,mike,hello?,
9,9,9,9,mike,"uh, no.â i just left.",
9,9,9,11,mike,"wha . . .?â go back?â to the ""land where time stands still""?",
9,9,9,13,mike,i can't do that!,
9,9,9,17,mike,"all right.â i'll do it.â â but really, how much dirtier can it get?",[phoebe gives the thumbs-up sign to rachel.]
9,9,9,19,mike,hey buddy.,
9,9,9,21,mike,"um, can i come back in?",
9,9,9,23,mike,"i, i was just thinking about how much more we have to talk about.",[entering the apartment]
9,9,11,0,mike,"so, except for the fermentation process, beer and ale are basically the same thing.â fascinating isn't it.",
9,9,11,2,mike,i'll get it.â â hello?â ross's place.â mike speaking.â â it's for you.,[he lunges across ross's lap on the sofa to reach the phone.â ross stares at him with wide eyes.] [pause.â hands phone to ross]
9,9,13,3,mike,i'm so glad you're back.â,[he hugs phoebe.]
9,9,13,7,mike,it's true.â i did.,
9,9,13,14,mike,no.â just his mom.,
9,9,13,16,mike,yeah.,
9,9,13,18,mike,uh-huh.,[nods]
9,9,14,1,mike,hey.,
9,10,2,1,wendy,hey!,
9,10,2,2,others,hey.,
9,10,2,4,wendy,"i was, uh, checking out that insurance company's christmas party on three, oh, it was really beautiful, they have all these decorations and this huge tree and i just, uh... to hell with them, we have to work. -- so i stole ther ham.","[she turns the cardboard box upside down over the conference table, a big piece of ham falls out.]"
9,10,2,6,claudia,my kid's in a play right now.,
9,10,2,8,ken,"""a donation has been made in your name to the new york city ballet"".",[reading off his card]
9,10,2,10,wendy,*now* it feels like christmas.,
9,10,2,12,ken,you can come to my house!,
9,10,2,14,wendy,that was a nice pep-talk.,
9,10,2,16,wendy,"so, if you were home right now, what would you be doing?",
9,10,6,1,ben,cool!,
9,10,6,6,ben,santa!,[runs to chandler and hugs him]
9,10,7,3,wendy,naah... i couldn't leave you alone.,
9,10,7,5,wendy,"besides, i can't leave until their christmas party downstairs clears out; there are some *pissed off* insurance people looking for that ham.",
9,10,8,1,others,merry christmas!,[simultaneously] [except for phoebe...]
9,10,8,33,others,"yeah, merry... christmas.","[simultaneously] [again, phoebe...]"
9,10,9,1,wendy,ah. fun conversation?,
9,10,9,3,wendy,"huh? really? -- hm, that'd be so terrible?","[she gets hold of chandler's tie, slowly moving her hands upwards on the tie, getting closer and closer to him, seductive.]"
9,10,10,1,wendy,...missy?,[laughs]
9,10,10,3,wendy,you are to me...,"[she gets closer again, putting her arms around his torso.]"
9,10,10,5,wendy,so? i'm married.,[showing him the ring on her finger.]
9,10,10,7,wendy,oh. - what's *that* like?,
9,10,10,9,wendy,"seriously? happily married. so that phone call before, that was ... happy?",
9,10,10,11,wendy,"okay, let me ask you something: if what you and your wife have is so great, then why are you spending christmas with me?",[chandler starts to think about it...]
9,10,11,27,both,three!,"[they lift up the covers and check each other out, then come back up with silly grins on their faces.]"
9,11,4,3,guy,who the hell are you?,
9,11,4,6,guy,"i'm gavin mitchell, the person who's taken over your job.",
9,11,4,8,gavin,"oh, your baby's so cute. why did you put a pink bow on a boy?",
9,11,5,4,director,"okay, okay, okay! you. here, come here, here. you're gonna take this tray, you're gonna stay on this yellow mark. you're gonna move on ""action!"" you're gonna walk over to the operating table. you're gonna stop on that blue mark, you're gonna put the tray down. don't walk too fast! but don't doddle.",[to phoebe]
9,11,5,6,director,and...action!!,"[phoebe starts walking toward the operating table. her hands are shaking like crazy, causing the tray to rattle.]"
9,11,5,7,director,cut! cut!,
9,11,5,9,director,"well, don't be.",
9,11,5,11,director,and...action!,[phoebe starts walking towards the table again. she's even more shaky than before and almost drops the tray.]
9,11,5,12,director,cut!,
9,11,5,14,director,and...action!,"[ok, here we go again. phoebe starts walking toward the operating table, but stops every time the tray starts to rattle. she eventually drops it on the floor, but finishes the scene anyway by putting the now non-existent tray on the table.]"
9,11,6,0,interviewer,"so, do you have any other question about advertising?",
9,11,6,2,interviewer,monica warned me you might do that. i actually think we might have something for you at the agency.,
9,11,6,4,interviewer,it's an unpaid internship.,
9,11,6,6,interviewer,come on now. monica has a good job. and it's not like you have a family to support.,
9,11,6,8,interviewer,stop!,
9,11,6,9,interviewer,okay.,
9,11,7,1,gavin,"well, while you were on your baby vacation i was doing your job.",
